sentence_espanol,security,reliability,NFR_boolean,,,,,,
Regrese al calendario usando el menú de navegación de la izquierda.,0,0,0,,,,,,
Al avanzar a la fecha apropiada usando las flechas en la parte superior de la pantalla se muestra la nueva cita que figura en el cronograma del proveedor.,1,0,1,,,,,,
"Al pasar el mouse sobre el nombre del paciente, se muestra un mensaje con información sobre ese paciente, como la fecha de nacimiento.",1,0,1,,,,,,
Estado de la cita.,0,0,0,,,,,,
El sistema de calendario de OpenEMR incluye un indicador de estado que permite a los médicos y al personal ver de un vistazo qué está sucediendo con todas las citas y los encuentros correspondientes del día.,1,0,1,,,,,,
"Para cambiar el estado de una cita determinada, haga doble clic en el bloque de citas.",1,0,1,,,,,,
Esto abre la ventana Editar evento.,0,0,0,,,,,,
Elija el estado de cita correcto de la lista desplegable.,0,0,0,,,,,,
Observe que cada estado tiene un símbolo único asociado.,0,0,0,,,,,,
"También puede escribir una nota en la línea ""Comentarios"" si necesita más información.",0,0,0,,,,,,
Haga clic en 'Guardar' para actualizar el estado de la cita.,1,0,1,,,,,,
Puede ver que el símbolo junto a la hora de la cita ha cambiado para indicar su nuevo estado.,1,0,1,,,,,,
Todos los comentarios ahora también son visibles al pasar el mouse sobre el nombre del paciente en el calendario de citas.,1,0,1,,,,,,
Encuentros y codificación.,0,0,0,,,,,,
Los encuentros con los pacientes son manejados principalmente por los proveedores de una clínica.,0,0,0,,,,,,
"Al iniciar sesión como proveedor, aparecerá la página Calendario que muestra solo el horario de ese proveedor de forma predeterminada.",1,0,1,,,,,,
"Para ver el horario de otro proveedor, seleccione el usuario deseado de la lista a la izquierda del calendario.",1,0,1,,,,,,
La ventana inferior también muestra las notas dejadas por ese proveedor sobre sus pacientes.,1,0,1,,,,,,
El Calendario muestra las citas programadas para ese día.,0,0,0,,,,,,
Los proveedores pueden ver el estado de cualquier cita determinada indicada por el símbolo que se muestra entre la hora de la cita y el nombre del paciente.,1,0,1,,,,,,
"El símbolo ""@"", por ejemplo, indica que el paciente ha llegado a la clínica y está listo para comenzar su cita.",0,0,0,,,,,,
Abriendo un Nuevo Encuentro.,0,0,0,,,,,,
"Para comenzar el encuentro, haga clic en el nombre del paciente en el Calendario de citas.",0,0,0,,,,,,
"Esto lo llevará a la página Resumen del paciente, así como a la página Documentos y encuentros anteriores, que enumera los encuentros o archivos anteriores que se cargaron para ese paciente.",1,0,1,,,,,,
Seleccione 'Historial' en la parte superior de la página para ver un resumen del historial médico y la información de estilo de vida del paciente.,1,0,1,,,,,,
Haga clic en 'Editar' para ingresar cualquier información que pueda estar incompleta.,1,0,1,,,,,,
La página Encuentros y documentos del paciente en la parte inferior de la pantalla muestra una lista de todos los encuentros que se han ingresado para este paciente.,1,0,1,,,,,,
"Para pacientes nuevos, es posible que no aparezcan encuentros en la lista.",0,0,0,,,,,,
"De forma predeterminada, OpenEMR está configurado para generar un encuentro vacío cuando el estado de un paciente se establece en ""Llegado"" (@).",0,0,0,,,,,,
"Para abrir este encuentro y comenzar a ingresar datos, haga clic en la nueva entrada en la lista de Encuentros y luego haga clic en 'Editar' junto al nombre del proveedor.",1,0,1,,,,,,
"Si la versión de OpenEMR de su clínica está configurada de manera diferente, puede comenzar un nuevo encuentro manualmente seleccionando ""Crear visita"" en la lista de navegación de la izquierda.",1,0,1,,,,,,
Ambos métodos lo llevarán al Formulario de Nuevo Encuentro.,0,0,0,,,,,,
Aquí podrá ingresar una breve descripción del encuentro y la fecha del servicio.,0,0,0,,,,,,
"Los encuentros para pacientes nuevos no tendrán ningún problema o diagnóstico asociado en este momento, así que haga clic en ""Guardar"" para continuar con el encuentro.",1,0,1,,,,,,
Formularios de encuentro.,0,0,0,,,,,,
Esto lo llevará de regreso a la página de resumen de este Encuentro.,0,0,0,,,,,,
Se muestra una lista de todos los formularios asociados con este encuentro.,1,0,1,,,,,,
Puede hacer clic en 'Editar' junto a cualquiera de estos formularios para editar su contenido.,1,0,1,,,,,,
En la parte superior de la página hay listas desplegables de formularios que se pueden agregar al encuentro.,1,0,1,,,,,,
"OpenEMR viene configurado con varios formularios de encuentro comunes de forma predeterminada, pero su clínica también puede tener sus propios formularios de encuentro personalizados.",0,0,0,,,,,,
"Select ""SOAP"" from the 'Clinical' drop-down list to add that form to the encounter.",1,0,1,,,,,,
"El formulario SOAP contendrá un registro subjetivo y objetivo de la información vital del paciente, así como cualquier nota sobre la evaluación de la salud del paciente y los planes de tratamiento sugeridos.",0,0,0,,,,,,
Ingrese la información apropiada y haga clic en 'Guardar formulario' para regresar a la página de resumen del encuentro.,1,0,1,,,,,,
Verás que el formulario SOAP se ha agregado a la lista de formularios para este encuentro.,1,0,1,,,,,,
También se muestra un resumen de su contenido.,0,0,0,,,,,,
Usando la Hoja de Tarifas.,0,0,0,,,,,,
"Luego seleccione la ""Hoja de tarifas"" de la lista desplegable ""Administrativo"".",0,0,0,,,,,,
La Hoja de Tarifas se diferencia de la mayoría de los otros formularios en que ingresa y modifica información de facturación que se almacena en otra parte del sistema; En realidad no es un formulario de encuentro y cuando se usa no aparecerá en la lista de formularios del encuentro.,0,0,0,,,,,,
La Hoja de tarifas incluye varias listas desplegables de los códigos de facturación más utilizados.,0,0,0,,,,,,
Puede y debe personalizarse para que se adapte mejor a su práctica.,0,0,0,,,,,,
Se incluye una función de búsqueda donde puede buscar y seleccionar entre los miles de códigos de facturación en la base de datos.,1,0,1,,,,,,
Y debajo hay una lista de todos los códigos de facturación junto con sus cargos y otra información relacionada que se han seleccionado para este encuentro.,1,0,1,,,,,,
"Por ejemplo, al seleccionar ""Detallado"" en el menú desplegable ""Paciente establecido"", se agrega el código CPT asociado a la lista.",1,0,1,,,,,,
"Busque un código de facturación apropiado ingresando un término de búsqueda en el cuadro a la izquierda del botón ""Buscar"".",1,0,1,,,,,,
"Asegúrese de seleccionar el tipo de código correcto y haga clic en ""Buscar"".",0,0,0,,,,,,
La lista desplegable anterior se completará con los códigos de facturación que coincidan con sus parámetros de búsqueda.,1,0,1,,,,,,
"Al seleccionar el código deseado de la lista, se agregará a la lista de códigos para este encuentro.",1,0,1,,,,,,
La Hoja de Tarifas también le permite justificar los códigos seleccionados a efectos de facturación.,1,0,1,,,,,,
La justificación es la asociación de códigos ICD9 con códigos de procedimiento.,0,0,0,,,,,,
"Las compañías de seguros exigen esto en la facturación para ""justificar"" el pago de los procedimientos.",0,0,0,,,,,,
"Para hacer esto, haga clic en el menú desplegable debajo de 'Justificar' para obtener el código CPT deseado.",0,0,0,,,,,,
"Seleccione el código ICD9 apropiado de la lista y haga clic en ""Guardar"".",1,0,1,,,,,,
"Para ver la hoja de tarifas asociada con este encuentro, haga clic en ""Historial de visitas"" en el menú de navegación para ir a la lista de encuentros de este paciente.",1,0,1,,,,,,
"Puede ver que los códigos CPT e ICD9 aparecen junto al nuevo encuentro, así como el formulario SOAP que se agregó anteriormente.",1,0,1,,,,,,
Agregar recetas.,0,0,0,,,,,,
"Para recetar medicamentos a este paciente, haga clic en ""Editar"" junto a la sección Recetas en la ventana Resumen del paciente y haga clic en ""Agregar"".",1,0,1,,,,,,
"Esto le presenta un formulario para ingresar datos de prescripción, incluidos los resurtidos de dosis y si se permiten o no sustituciones genéricas de venta libre para este paciente.",1,0,1,,,,,,
El formulario de Receta incluye una función de búsqueda para buscar un tipo particular de medicamento.,1,0,1,,,,,,
"Al seleccionar '(haga clic aquí para buscar)' junto al campo Medicamento, aparecerá un nuevo campo en el que se puede ingresar un término de búsqueda.",0,0,0,,,,,,
Al hacer clic en 'Buscar' se muestra una lista desplegable de posibles medicamentos generados al conectarse al sitio web http://www.rxlist.com.,0,0,0,,,,,,
"Al seleccionar el medicamento deseado, se completará el campo Medicamento por usted.",0,0,0,,,,,,
"Seleccionar ""Sí"" junto a ""Agregar a la lista de medicamentos"" permitirá que la receta también se incluya en la lista de problemas como medicamento.",0,0,0,,,,,,
Ingrese los datos correctos para completar el formulario y haga clic en 'Guardar'.,1,0,1,,,,,,
Luego se le presentará un formulario para generar un PDF con la información de la prescripción.,0,0,0,,,,,,
Puede imprimirse o enviarse por correo electrónico o fax.,0,0,0,,,,,,
"Al elegir una farmacia de la lista desplegable y hacer clic en ""Enviar automáticamente"", se utilizará el método predeterminado que se seleccionó cuando configuró esa farmacia.",1,0,1,,,,,,
Al hacer clic en 'Imprimir (PDF)' se generará el siguiente documento PDF que se guardará o imprimirá según sea necesario.,0,0,0,,,,,,
La plantilla predeterminada para este formulario también se puede personalizar según las especificaciones de su clínica.,0,0,0,,,,,,
Agregar problemas.,0,0,0,,,,,,
"Un ""problema"" es un problema médico, alergia, medicación, cirugía o problema dental.",0,0,0,,,,,,
Estos problemas están relacionados en el sentido de que todos pueden asociarse con múltiples encuentros.,0,0,0,,,,,,
Esto es especialmente útil con problemas médicos donde el usuario puede querer determinar rápidamente qué encuentros trataron un problema particular o qué problemas fueron tratados por un encuentro particular.,0,0,0,,,,,,
La lista de problemas se puede encontrar en el lado derecho de la página Resumen del paciente.,0,0,0,,,,,,
Puede ver que la receta agregada anteriormente aparece en la sección Medicamentos.,0,0,0,,,,,,
"Al hacer clic en 'Editar' junto a una de estas secciones, se le presentará la lista de problemas de este paciente para esa categoría.",1,0,1,,,,,,
Haga clic en 'Agregar' para agregar un nuevo problema médico del que desea realizar un seguimiento para este paciente.,1,0,1,,,,,,
Esto abre el cuadro de diálogo Agregar nuevo número.,0,0,0,,,,,,
Para cada tipo de problema hay una lista de títulos comúnmente seleccionados que se pueden personalizar para las necesidades específicas de su clínica.,0,0,0,,,,,,
"Si el título deseado no está incluido, puede escribirlo en el cuadro de texto debajo de la lista.",0,0,0,,,,,,
Ingrese las fechas de inicio y finalización apropiadas y seleccione 'Ocurrencia' en la lista desplegable proporcionada.,0,0,0,,,,,,
"Al hacer clic en el campo ""Diagnóstico"" se presentará un cuadro de diálogo de búsqueda para localizar el código ICD9 correcto para este problema.",0,0,0,,,,,,
"Ingrese el término de búsqueda apropiado y haga clic en ""Buscar"" para que aparezca una lista de posibles códigos ICD9.",1,0,1,,,,,,
Al seleccionar el código deseado se cerrará la ventana de búsqueda e ingresará el código seleccionado en el campo de texto.,0,0,0,,,,,,
"Complete el resto del formulario según sea necesario y haga clic en ""Guardar"".",1,0,1,,,,,,
"Los números adicionales se ingresan de la misma manera; haga clic en ""Volver"" para regresar a la página Resumen del paciente y haga clic en ""Agregar"" junto al tipo de problema apropiado o haga clic en ""Problemas"" en la parte superior de la página para ver una lista completa de todos los problemas de este paciente.",1,0,1,,,,,,
Tenga en cuenta que el cuadro de diálogo 'Agregar nuevo número' también utiliza la herramienta de selección de fecha OpenEMR descrita anteriormente.,0,0,0,,,,,,
"Una vez que los nuevos problemas se hayan agregado correctamente, debería ver una lista actualizada de todos los problemas que se ingresaron para este paciente.",1,0,1,,,,,,
Puede hacer clic en un problema de la lista en cualquier momento para editarlo.,1,0,1,,,,,,
Asociación de problemas con encuentros.,0,0,0,,,,,,
La columna del extremo derecho de la lista de Problemas representa la cantidad de encuentros asociados con un problema determinado.,1,0,1,,,,,,
Haga clic en el '0' junto a un problema recién agregado para abrir el cuadro de diálogo Problemas y encuentros.,0,0,0,,,,,,
Este cuadro de diálogo contiene una lista de todos los problemas y encuentros asociados con este paciente.,1,0,1,,,,,,
Se utiliza para establecer (y ver) las relaciones entre problemas y encuentros.,1,0,1,,,,,,
Tenga en cuenta que se ha resaltado el problema en el que se acaba de hacer clic.,0,0,0,,,,,,
Seleccione el encuentro apropiado de la lista de la derecha para resaltarlo.,1,0,1,,,,,,
"Al hacer clic en ""Guardar"", ahora se vincula el problema seleccionado con el encuentro seleccionado.",1,0,1,,,,,,
Continúe asociando problemas con encuentros según sea necesario.,1,0,1,,,,,,
Al actualizar la lista de problemas se muestra la información actual de todos los problemas.,1,0,1,,,,,,
Vacunas.,0,0,0,,,,,,
Haga clic en 'Volver' para regresar a la página Resumen del paciente.,0,0,0,,,,,,
Ahora haga clic en 'Editar' junto a la sección Vacunas.,0,0,0,,,,,,
Esta página contiene un formulario para ingresar información sobre las vacunas que haya recibido el paciente.,0,0,0,,,,,,
Haga clic dentro del campo 'Vacunación (código CVX) y seleccione el código de vacunación correcto utilizando el cuadro de diálogo de búsqueda proporcionado.,0,0,0,,,,,,
"Ingrese todos los datos que pueda tener, incluida la fecha de la inyección y el nombre del proveedor que la administró.",0,0,0,,,,,,
"Haga clic en ""Guardar vacunación"".",1,0,1,,,,,,
La vacuna recién agregada ahora aparece en la lista en la parte inferior de la pantalla.,1,0,1,,,,,,
Regrese a la página Resumen a través del menú de navegación de la izquierda.,0,0,0,,,,,,
Observe que el lado derecho de la página Resumen del paciente ahora muestra una lista actualizada de todas las vacunas y recetas con problemas activos.,1,0,1,,,,,,
Notas y transacciones de pacientes.,0,0,0,,,,,,
Las notas del paciente almacenan información del paciente que no está relacionada con su condición médica.,0,0,0,,,,,,
Dicha información puede incluir saldos pendientes que cambian la información del seguro o solicitudes de los pacientes para que la clínica tome medidas.,0,0,0,,,,,,
Las transacciones son algo similares pero registran eventos que ya han ocurrido.,0,0,0,,,,,,
Estas pueden ser solicitudes de referencias del paciente o del médico o transacciones legales.,0,0,0,,,,,,
Notas del paciente.,0,0,0,,,,,,
"Para comenzar, inicie sesión en OpenEMR y localice al paciente al que le gustaría agregar una nota.",1,0,1,,,,,,
"Puede utilizar la función de búsqueda en la esquina inferior izquierda, por ejemplo.",0,0,0,,,,,,
Haga clic en el paciente deseado para abrir la página Resumen del paciente.,0,0,0,,,,,,
"Si el usuario no está autorizado, no podrá ver los detalles médicos del paciente, como vacunas y recetas.",1,0,1,,,,,,
"Haga clic en ""Editar"" junto a la sección Notas para abrir la página Notas del paciente y luego haga clic en ""Agregar"".",0,0,0,,,,,,
"Esto abrirá una caja de luz con un campo de texto para ingresar la nota, así como listas desplegables para seleccionar el tipo de nota y la persona a quien está dirigida la nota.",1,0,1,,,,,,
"Escriba su nota en el cuadro de texto y haga clic en ""Guardar como nota nueva"".",1,0,1,,,,,,
La nueva nota ahora aparece en la lista de la página Notas del paciente.,0,0,0,,,,,,
"La casilla de verificación se utiliza para controlar si la nota está ""activa"".",0,0,0,,,,,,
"Haga clic en la pestaña ""Elementos enviados"" para ver las notas de los pacientes que se hayan dirigido a otras personas.",0,0,0,,,,,,
Haga clic en 'Ver paciente' para regresar al resumen del paciente.,0,0,0,,,,,,
La nueva nota ahora aparece en la página Resumen.,0,0,0,,,,,,
Actas.,0,0,0,,,,,,
Seleccione 'Transacciones' en la parte superior del Resumen del paciente para ir a la página Transacciones del paciente.,0,0,0,,,,,,
La página Transacciones contiene dos tipos de formularios básicos.,0,0,0,,,,,,
Un formulario simple para transacciones internas como solicitudes de pacientes o transacciones de facturación y un formulario de referencia.,0,0,0,,,,,,
Referencias.,0,0,0,,,,,,
"Haga clic en 'Agregar' y seleccione ""Recomendación"" de la lista desplegable para comenzar una nueva transacción de Referencia.",1,0,1,,,,,,
"Seleccione el nivel de riesgo del médico remitente, etc. de las listas desplegables proporcionadas e ingrese el motivo de la derivación.",0,0,0,,,,,,
Otro menú desplegable contiene una lista de médicos y clínicas de la Libreta de direcciones a los que puede derivar a su paciente.,1,0,1,,,,,,
Haga clic en 'Guardar'.,1,0,1,,,,,,
La referencia ahora está en la lista de Transacciones del paciente.,0,0,0,,,,,,
"Haga clic en ""Imprimir"" junto a la transacción para generar una versión imprimible del formulario de referencia.",0,0,0,,,,,,
"Dependiendo de la configuración de su sistema, es posible que se le solicite que guarde el archivo o que se imprima automáticamente.",0,0,0,,,,,,
"Cuando haya terminado, regrese a la lista de transacciones y haga clic en 'Agregar'.",1,0,1,,,,,,
Transacciones Básicas.,0,0,0,,,,,,
Otros tipos de transacciones utilizan el formulario de transacción simple.,0,0,0,,,,,,
Seleccione el tipo deseado de la lista e ingrese los detalles de la transacción en el cuadro de texto provisto.,0,0,0,,,,,,
Haga clic en 'Guardar' cuando haya terminado.,1,0,1,,,,,,
La nueva transacción ahora se agregó a la lista junto con la referencia.,0,0,0,,,,,,
Haga clic en 'Editar' junto a una transacción para editar su contenido.,1,0,1,,,,,,
Facturación Básica.,0,0,0,,,,,,
Sólo los usuarios autorizados por el Administrador y aquellos con Control de Acceso designado como 'Contabilidad' en su perfil de usuario pueden acceder al sistema de Facturación de OpenEMR.,1,0,1,,,,,,
"Para comenzar, inicie sesión con su nombre de usuario y contraseña designados.",1,0,1,,,,,,
Seleccione 'Tarifas > Facturación' en el menú de navegación de la izquierda.,0,0,0,,,,,,
Esto lo llevará a la pantalla principal de Facturación.,0,0,0,,,,,,
Esto le presentará opciones para generar una variedad de reclamos e informes electrónicos e imprimibles.,0,0,0,,,,,,
Informes de facturación.,0,0,0,,,,,,
La página Informe de facturación mostrará automáticamente cualquier encuentro facturable que se haya generado hoy.,1,0,1,,,,,,
Puede utilizar la herramienta de búsqueda de facturación para elegir entre una variedad de criterios con los que buscar los encuentros disponibles.,1,0,1,,,,,,
"Por ejemplo, para ver las facturas de un período de tiempo diferente, seleccione ""Fecha de servicio"" en la sección ""Elegir criterios"", elija el rango de fechas deseado de la lista desplegable y haga clic en ""Actualizar lista"" en la esquina superior derecha de la pantalla.",1,0,1,,,,,,
La lista ahora debería mostrar todas las facturas facturables del rango de fechas seleccionado.,1,0,1,,,,,,
Generación de Reclamos.,0,0,0,,,,,,
Al hacer clic en la casilla de verificación a la derecha del encuentro deseado se habilitará un conjunto de botones para generar reclamos.,0,0,0,,,,,,
Su sistema debe estar configurado con el conjunto de formularios apropiado para las compañías de seguros y cámaras de compensación utilizadas por su clínica.,0,0,0,,,,,,
Seleccionar múltiples encuentros le permitirá generar archivos por lotes para muchos reclamos a la vez.,1,0,1,,,,,,
Haga clic en 'Generar X12' para crear un archivo de reclamo que sea adecuado para enviar a la cámara de compensación.,1,0,1,,,,,,
OpenEMR le presentará una ventana emergente de confirmación que le recordará que revise el archivo de registro una vez que haya terminado de generar sus reclamos.,0,0,0,,,,,,
"Al hacer clic en ""Aceptar"", este elemento se marcará como borrado, lo que indica que se completó la facturación para este encuentro.",1,0,1,,,,,,
"El cuadro de diálogo estándar Guardar archivo debería aparecer a continuación, permitiéndole guardar el archivo por lotes generado en su computadora.",1,0,1,,,,,,
"Una vez que se haya guardado el archivo, haga clic en ""Ver registro"" para verificar si las reclamaciones se generaron correctamente.",1,0,1,,,,,,
"Si hubo algún error en el proceso de generación del reclamo, se mostrará aquí.",0,0,0,,,,,,
"De lo contrario, verá una nota que indica que el archivo se generó correctamente.",0,0,0,,,,,,
El archivo de reclamo descargado debe contener la información necesaria del encuentro formateada para la facturación.,0,0,0,,,,,,
Esto es lo que se enviará a la cámara de compensación mediante cualquier método que se haya especificado.,0,0,0,,,,,,
Seleccione 'Estado de facturación = No facturado' en la lista 'Criterios actuales' y haga clic en la X roja para eliminarlo de la lista o seleccione 'Estado de facturación' en 'Elegir criterios' y seleccione 'Todos'.,0,0,0,,,,,,
Haga clic en 'Actualizar lista' para actualizar la lista de facturación y ver el estado actualizado del encuentro.,1,0,1,,,,,,
Haga clic en 'Expandir' junto al encuentro deseado para ver sus detalles.,1,0,1,,,,,,
Generación de formularios HCFA.,0,0,0,,,,,,
En OpenEMR se pueden generar múltiples formularios para cada reclamo.,0,0,0,,,,,,
"Por ejemplo, vuelva a ingresar el rango de fechas deseado, asegúrese de que ""Estado de facturación"" esté configurado en ""Todos"" y haga clic en ""Actualizar lista"" nuevamente para mostrar el estado actual del reclamo.",1,0,1,,,,,,
"Puede ver que el reclamo ha sido ""Marcado como compensado"".",1,0,1,,,,,,
Marque la casilla a la derecha del encuentro y haga clic en 'Generar PDF CMS 1500'.,0,0,0,,,,,,
OpenEMR ahora generará un PDF de la reclamación HCFA basado en la plantilla de formulario estándar HCFA.,0,0,0,,,,,,
"El nuevo formulario se puede ver usando un visor de PDF o imprimirse automáticamente en un formulario HCFA 1500 preimpreso, según la configuración de su sistema.",0,0,0,,,,,,
"Al regresar al Informe de facturación y hacer clic en ""Actualizar lista"", podrá ver que el estado del encuentro facturable se ha actualizado.",1,0,1,,,,,,
Contabilidad y Cuentas por Cobrar.,0,0,0,,,,,,
Los usuarios clasificados como Contador o Administrador también están autorizados a ingresar cuentas por cobrar de la clínica.,1,0,1,,,,,,
Los cheques recibidos de las compañías de seguros se pueden ingresar aquí y distribuirse para cubrir los encuentros apropiados.,1,0,1,,,,,,
También se puede facturar a los pacientes y registrar sus pagos.,1,0,1,,,,,,
Explicación de Beneficios.,0,0,0,,,,,,
"Para comenzar, seleccione 'Tarifas > Facturación' en el menú de navegación y haga clic en 'EOB' para abrir la ventana de búsqueda de explicación de beneficios.",0,0,0,,,,,,
"Aquí es donde puede cargar un archivo ERA (haga clic en ""Ayuda"" en la esquina superior derecha para obtener más información) o comenzar a ingresar pagos manualmente.",1,0,1,,,,,,
"En la parte superior puede ingresar una fuente (por ejemplo, número de cheque), fecha de pago y monto del cheque.",0,0,0,,,,,,
El campo de monto disminuirá automáticamente a medida que los pagos se ingresen en las facturas asociadas.,0,0,0,,,,,,
"Cuando se hayan completado todas las facturas, este valor debe ser cero.",0,0,0,,,,,,
Los campos de búsqueda con fondo azul sirven para localizar una factura (o facturas) específica.,0,0,0,,,,,,
"Ingrese los parámetros apropiados, como la fecha del servicio, y haga clic en 'Buscar' para que aparezca una lista de todas las facturas (reclamaciones) que coincidan con los parámetros solicitados.",1,0,1,,,,,,
"La lista muestra el paciente y el número de factura, así como el saldo actual a pagar.",1,0,1,,,,,,
El número con un '-' en la columna 'Prv' indica la cantidad de compañías de seguros para las cuales esta factura está pendiente de pago.,1,0,1,,,,,,
Ingresar pagos.,0,0,0,,,,,,
"Al hacer clic en el número de factura con el que desea trabajar, se abre la ventana Factura EOB.",0,0,0,,,,,,
Observe que la fuente y la fecha de pago de la ventana anterior se han copiado; esto ahorra tiempo en el caso común en el que un solo cheque de la compañía de seguros paga múltiples reclamaciones.,0,0,0,,,,,,
La página Factura EOB contiene una lista detallada de los pagos realizados en esta factura hasta el momento.,1,0,1,,,,,,
"Ingrese el monto del pago junto al saldo restante y marque ""Necesita facturación secundaria"".",1,0,1,,,,,,
Esto permitirá que el reclamo se vuelva a facturar al seguro secundario.,0,0,0,,,,,,
Seleccione 'Listo con Ins1' arriba para indicar que se ha publicado la EOB del seguro primario.,0,0,0,,,,,,
"Cuando haya terminado, haga clic en 'Guardar'.",1,0,1,,,,,,
"Una vez facturado y recibido el pago del seguro secundario, se puede ingresar de la misma manera.",1,0,1,,,,,,
"Ingrese la fuente y la fecha de pago, etc. y localice las facturas apropiadas usando la función de búsqueda.",1,0,1,,,,,,
Los montos de pago ahora se muestran junto con el saldo restante.,0,0,0,,,,,,
El número en la columna 'Prv' también ha disminuido.,0,0,0,,,,,,
Seleccione el número de factura para que aparezca nuevamente la ventana Factura EOB.,0,0,0,,,,,,
Ingrese el monto del pago y seleccione 'Ins2' para indicar que se ha publicado la EOB del seguro secundario.,0,0,0,,,,,,
Aquí también se pueden realizar ajustes en la factura.,0,0,0,,,,,,
Ingrese el monto del ajuste (o haga clic en 'W' para renunciar a todo el saldo restante) y seleccione un motivo para el ajuste de la lista desplegable proporcionada.,0,0,0,,,,,,
Haga clic en 'Guardar' cuando haya terminado.,1,0,1,,,,,,
Facturas y pagos de pacientes.,0,0,0,,,,,,
"Una vez que se hayan recibido e ingresado los pagos de las compañías de seguros, puede usar la página EOB de OpenEMR para generar facturas para facturar a los pacientes los montos restantes.",1,0,1,,,,,,
Seleccione 'Punto vencido' de la lista desplegable y haga clic en 'Buscar' para mostrar una lista de todas las facturas que están pendientes de pago de los pacientes.,1,0,1,,,,,,
No se mostrarán las facturas que aún estén pendientes de pago de las compañías de seguros.,0,0,0,,,,,,
"Marque la casilla junto a la factura deseada y haga clic en ""Imprimir estados de cuenta seleccionados"" para generar una factura para ese paciente utilizando una plantilla personalizable.",1,0,1,,,,,,
"Dependiendo de la configuración de OpenEMR de su clínica, la factura puede imprimirse automáticamente.",0,0,0,,,,,,
Un '1' en la columna 'Prv' ahora indica que al paciente se le ha facturado una vez por este reclamo.,0,0,0,,,,,,
Este número aumentará cada vez que se imprima una nueva factura para este encuentro.,0,0,0,,,,,,
Esto es útil al imprimir para que los segundos avisos y posteriores puedan estar redactados de manera diferente a la declaración inicial.,0,0,0,,,,,,
También puede hacer clic en el nombre del paciente en la lista de facturas para crear una nota de facturación para ese paciente.,0,0,0,,,,,,
"Ingrese su nota en el campo de texto y haga clic en ""Guardar"".",1,0,1,,,,,,
"Una vez recibido el pago, se puede ingresar en la factura de la misma manera que los pagos del seguro.",1,0,1,,,,,,
"En la lista ""Publicando ahora para"", asegúrese de seleccionar ""Paciente"".",0,0,0,,,,,,
"Ingrese el monto del pago como antes y haga clic en ""Guardar"".",1,0,1,,,,,,
Informes.,0,0,0,,,,,,
Dentro de OpenEMR hay una amplia gama de informes que puede generar y que pueden resultar útiles para su práctica.,0,0,0,,,,,,
"Estos incluyen informes generales, como informes de citas y encuentros, informes de facturación e informes específicos del paciente.",0,0,0,,,,,,
Informes Generales.,0,0,0,,,,,,
"La mayoría de las herramientas de informes generales se pueden encontrar seleccionando ""Informes"" en el menú de navegación de la izquierda.",0,0,0,,,,,,
"En el esquema de Vista de árbol, la lista de informes disponibles se divide en una lista jerárquica dentro del menú de navegación.",0,0,0,,,,,,
Ejemplos de informes de uso común.,0,0,0,,,,,,
Al hacer clic en 'Informes > Visitas > Superbill' aparece la página Informe Superbill.,0,0,0,,,,,,
Esto le presenta un cuadro de diálogo para seleccionar un rango de fechas.,0,0,0,,,,,,
"Al hacer clic en ""Enviar"", se genera un informe para cada encuentro en el rango de fechas y muestra los datos demográficos del paciente y la información del seguro, así como los códigos y montos de facturación.",1,0,1,,,,,,
El Informe de citas ('Informes > Visitas > Citas') le brinda una lista de citas para un proveedor determinado o para todos los proveedores en un rango de fechas específico.,1,0,1,,,,,,
Se puede ordenar haciendo clic en cualquiera de los encabezados de las cuatro columnas.,0,0,0,,,,,,
El Informe de Citas y Encuentros ('Reportes > Visitas > Cita-Enc') le brinda una referencia cruzada útil de las citas con sus encuentros correspondientes.,1,0,1,,,,,,
"Esto le permite detectar fácilmente muchos tipos de errores, como citas con encuentros faltantes, encuentros con citas faltantes, cargos y autorizaciones faltantes o justificaciones que se requieren pero no se realizan.",1,0,1,,,,,,
El informe de Distribución de seguros (que aparece en 'Informes > Seguros') muestra cuántos pacientes atendidos durante un período de tiempo determinado utilizan cada tipo de seguro.,1,0,1,,,,,,
El informe de Pacientes Indigentes enumera todos los encuentros de pacientes que fueron atendidos sin seguro.,1,0,1,,,,,,
(Aquí no se muestra ninguno).,0,0,0,,,,,,
Informes de facturación.,0,0,0,,,,,,
"Desde la página principal de Facturación, haga clic en ""Informes"" o seleccione ""Informes > Financieros > Registro de efectivo"" en el menú de navegación.",0,0,0,,,,,,
Este es el informe de recibos de efectivo.,0,0,0,,,,,,
Desglosa los ingresos brutos por proveedor durante un período de tiempo determinado.,0,0,0,,,,,,
El usuario también puede optar por ver un desglose detallado de los recibos de efectivo detallando cada trámite por el cual se realizó un cargo.,1,0,1,,,,,,
Informes de pacientes.,0,0,0,,,,,,
"Cuando un paciente está activo dentro del sistema, el usuario tiene la opción de generar un informe para ese paciente específico.",1,0,1,,,,,,
"Para hacerlo, haga clic en ""Informe"" en la parte superior de la página Resumen del paciente.",0,0,0,,,,,,
El usuario puede optar por incluir u omitir una amplia variedad de información del paciente.,0,0,0,,,,,,
"Cuando esté satisfecho con sus selecciones, haga clic en ""Generar informe"".",1,0,1,,,,,,
Esto produce un informe que incluye toda la información especificada del paciente.,1,0,1,,,,,,
Instalación de OpenEMR 4.1.1 Linux,0,0,0,,,,,,
Instalación de software requerida (específica de la distribución),0,0,0,,,,,,
